P-value Rank,Percent Discovered Mitocarta Genes
16814,97.71
16815,97.71
16816,97.71
16817,97.71
16818,97.71
16819,97.71
16820,97.71
16821,97.71
16822,97.71
16823,97.71
16824,97.71
16825,97.71
16826,97.71
16827,97.71
16828,97.71
16829,97.71
16830,97.71
16831,97.71
16832,97.71
16833,97.71
16834,97.71
16835,97.71
16836,97.71
16837,97.71
16838,97.71
16839,97.71
16840,97.71
16841,97.71
16842,97.71
16843,97.71
16844,97.71
16845,97.71
16846,97.71
16847,97.71
16848,97.71
16849,97.71
16850,97.71
16851,97.71
16852,97.71
16853,97.71
16854,97.71
16855,97.71
16856,97.71
16857,97.71
16858,97.71
16859,97.71
16860,97.71
16861,97.71
16862,97.71
16863,97.71
16864,97.71
16865,97.71
16866,97.71
16867,97.71
16868,97.71
16869,97.71
16870,97.71
16871,97.71
16872,97.71
16873,97.71
16874,97.71
16875,97.71
16876,97.71
16877,97.71
16878,97.71
16879,97.71
16880,97.71
16881,97.71
16882,97.71
16883,97.71
16884,97.71
16885,97.71
16886,97.71
16887,97.71
16888,97.71
16889,97.71
16890,97.71
16891,97.71
16892,97.71
16893,97.71
16894,97.71
16895,97.71
16896,97.71
16897,97.71
16898,97.71
16899,97.71
16900,97.71
16901,97.71
16902,97.71
16903,97.71
16904,97.71
16905,97.71
16906,97.71
16907,97.71
16908,97.71
16909,97.71
16910,97.71
16911,97.71
16912,97.71
16913,97.71
16914,97.71
16915,97.71
16916,97.71
16917,97.71
16918,97.71
16919,97.71
16920,97.71
16921,97.71
16922,97.71
16923,97.71
16924,97.71
16925,97.71
16926,97.71
16927,97.71
16928,97.71
16929,97.71
16930,97.71
16931,97.71
16932,97.71
16933,97.71
16934,97.71
16935,97.71
16936,97.71
16937,97.71
16938,97.71
16939,97.71
16940,97.71
16941,97.71
16942,97.71
16943,97.71
16944,97.71
16945,97.71
16946,97.71
16947,97.71
16948,97.71
16949,97.71
16950,97.71
16951,97.71
16952,97.71
16953,97.71
16954,97.71
16955,97.71
16956,97.71
16957,97.71
16958,97.71
16959,97.71
16960,97.71
16961,97.71
16962,97.71
16963,97.71
16964,97.71
16965,97.71
16966,97.71
16967,97.71
16968,97.71
16969,97.71
16970,97.71
16971,97.71
16972,97.71
16973,97.71
16974,97.71
16975,97.71
16976,97.71
16977,97.71
16978,97.71
16979,97.71
16980,97.71
16981,97.71
16982,97.71
16983,97.71
16984,97.71
16985,97.71
16986,97.71
16987,97.71
16988,97.71
16989,97.71
16990,97.71
16991,97.71
16992,97.71
16993,97.71
16994,97.71
16995,97.71
16996,97.71
16997,97.71
16998,97.71
16999,97.71
17000,97.71
17001,97.71
17002,97.71
17003,97.71
17004,97.71
17005,97.71
17006,97.71
17007,97.71
17008,97.71
17009,97.71
17010,97.71
17011,97.71
17012,97.71
17013,97.71
17014,97.71
17015,97.71
17016,97.71
17017,97.71
17018,97.71
17019,97.71
17020,97.71
17021,97.71
17022,97.71
17023,97.71
17024,97.71
17025,97.71
17026,97.71
17027,97.71
17028,97.71
17029,97.71
17030,97.71
17031,97.71
17032,97.71
17033,97.71
17034,97.71
17035,97.71
17036,97.71
17037,97.71
17038,97.71
17039,97.71
17040,97.71
17041,97.71
17042,97.71
17043,97.71
17044,97.71
17045,97.71
17046,97.71
17047,97.71
17048,97.71
17049,97.71
17050,97.71
17051,97.71
17052,97.71
17053,97.71
17054,97.71
17055,97.71
17056,97.71
17057,97.71
17058,97.71
17059,97.71
17060,97.71
17061,97.71
17062,97.71
17063,97.71
17064,97.71
17065,97.71
17066,97.71
17067,97.71
17068,97.71
17069,97.71
17070,97.71
17071,97.71
17072,97.71
17073,97.71
17074,97.71
17075,97.71
17076,97.71
17077,97.71
17078,97.71
17079,97.71
17080,97.71
17081,97.71
17082,97.71
17083,97.71
17084,97.71
17085,97.71
17086,97.71
17087,97.71
17088,97.71
17089,97.71
17090,97.71
17091,97.71
17092,97.71
17093,97.71
17094,97.71
17095,97.71
17096,97.71
17097,97.71
17098,97.71
17099,97.71
17100,97.71
17101,97.71
17102,97.71
17103,97.71
17104,97.71
17105,97.71
17106,97.71
17107,97.71
17108,97.71
17109,97.71
17110,97.71
17111,97.71
17112,97.71
17113,97.71
17114,97.71
17115,97.71
17116,97.71
17117,97.71
17118,97.71
17119,97.71
17120,97.71
17121,97.71
17122,97.71
17123,97.71
17124,97.71
17125,97.71
17126,97.71
17127,97.71
17128,97.71
17129,97.71
17130,97.71
17131,97.71
17132,97.71
17133,97.71
17134,97.71
17135,97.71
17136,97.71
17137,97.71
17138,97.71
17139,97.71
17140,97.71
17141,97.71
17142,97.71
17143,97.71
17144,97.71
17145,97.71
17146,97.71
17147,97.71
17148,97.71
17149,97.71
17150,97.71
17151,97.71
17152,97.71
17153,97.71
17154,97.71
17155,97.71
17156,97.71
17157,97.71
17158,97.71
17159,97.71
17160,97.71
17161,97.71
17162,97.71
17163,97.71
17164,97.71
17165,97.71
17166,97.71
17167,97.71
17168,97.71
17169,97.71
17170,97.71
17171,97.71
17172,97.71
17173,97.71
17174,97.71
17175,97.71
17176,97.71
17177,97.71
17178,97.71
17179,97.71
17180,97.71
17181,97.71
17182,97.71
17183,97.71
17184,97.71
17185,97.71
17186,97.71
17187,97.71
17188,97.71
17189,97.71
17190,97.71
17191,97.71
17192,97.71
17193,97.71
17194,97.71
17195,97.71
17196,97.71
17197,97.71
17198,97.71
17199,97.71
17200,97.71
17201,97.71
17202,97.71
17203,97.71
17204,97.71
17205,97.71
17206,97.71
17207,97.71
17208,97.71
17209,97.71
17210,97.71
17211,97.71
17212,97.71
17213,97.71
17214,97.71
17215,97.71
17216,97.71
17217,97.71
17218,97.71
17219,97.71
17220,97.71
17221,97.71
17222,97.71
17223,97.71
17224,97.71
17225,97.71
17226,97.71
17227,97.71
17228,97.71
17229,97.71
17230,97.71
17231,97.71
17232,97.71
17233,97.71
17234,97.71
17235,97.71
17236,97.71
17237,97.71
17238,97.80
17239,97.80
17240,97.80
17241,97.80
17242,97.80
17243,97.80
17244,97.80
17245,97.80
17246,97.80
17247,97.80
17248,97.80
17249,97.80
17250,97.80
17251,97.80
17252,97.80
17253,97.80
17254,97.80
17255,97.80
17256,97.80
17257,97.80
17258,97.80
17259,97.80
17260,97.80
17261,97.80
17262,97.80
17263,97.80
17264,97.80
17265,97.80
17266,97.80
17267,97.80
17268,97.80
17269,97.80
17270,97.80
17271,97.80
17272,97.80
17273,97.80
17274,97.80
17275,97.80
17276,97.80
17277,97.80
17278,97.80
17279,97.80
17280,97.80
17281,97.80
17282,97.80
17283,97.80
17284,97.80
17285,97.80
17286,97.80
17287,97.80
17288,97.80
17289,97.80
17290,97.80
17291,97.80
17292,97.80
17293,97.80
17294,97.80
17295,97.80
17296,97.80
17297,97.80
17298,97.80
17299,97.80
17300,97.80
17301,97.80
17302,97.80
17303,97.80
17304,97.80
17305,97.80
17306,97.80
17307,97.80
17308,97.80
17309,97.80
17310,97.80
17311,97.80
17312,97.80
17313,97.80
17314,97.80
17315,97.80
17316,97.80
17317,97.80
17318,97.80
17319,97.80
17320,97.80
17321,97.80
17322,97.80
17323,97.80
17324,97.80
17325,97.80
17326,97.80
17327,97.80
17328,97.80
17329,97.80
17330,97.80
17331,97.80
17332,97.80
17333,97.80
17334,97.80
17335,97.80
17336,97.80
17337,97.80
17338,97.80
17339,97.80
17340,97.80
17341,97.80
17342,97.80
17343,97.80
17344,97.80
17345,97.80
17346,97.80
17347,97.80
17348,97.80
17349,97.80
17350,97.80
17351,97.80
17352,97.80
17353,97.80
17354,97.80
17355,97.80
17356,97.80
17357,97.80
17358,97.80
17359,97.80
17360,97.80
17361,97.80
17362,97.80
17363,97.80
17364,97.80
17365,97.80
17366,97.80
17367,97.80
17368,97.80
17369,97.80
17370,97.80
17371,97.80
17372,97.80
17373,97.80
17374,97.80
17375,97.80
17376,97.80
17377,97.80
17378,97.80
17379,97.80
17380,97.80
17381,97.80
17382,97.80
17383,97.80
17384,97.80
17385,97.80
17386,97.80
17387,97.80
17388,97.80
17389,97.80
17390,97.80
17391,97.80
17392,97.80
17393,97.80
17394,97.80
17395,97.80
17396,97.80
17397,97.80
17398,97.80
17399,97.80
17400,97.80
17401,97.80
17402,97.80
17403,97.80
17404,97.80
17405,97.80
17406,97.80
17407,97.80
17408,97.80
17409,97.80
17410,97.80
17411,97.80
17412,97.80
17413,97.80
17414,97.80
17415,97.80
17416,97.80
17417,97.80
17418,97.80
17419,97.80
17420,97.80
17421,97.80
17422,97.80
17423,97.80
17424,97.80
17425,97.80
17426,97.80
17427,97.80
17428,97.80
17429,97.80
17430,97.80
17431,97.80
17432,97.80
17433,97.80
17434,97.80
17435,97.80
17436,97.80
17437,97.80
17438,97.80
17439,97.80
17440,97.80
17441,97.80
17442,97.80
17443,97.80
17444,97.80
17445,97.80
17446,97.80
17447,97.80
17448,97.80
17449,97.80
17450,97.80
17451,97.80
17452,97.80
17453,97.80
17454,97.80
17455,97.80
17456,97.80
17457,97.80
17458,97.80
17459,97.80
17460,97.80
17461,97.80
17462,97.80
17463,97.80
17464,97.80
17465,97.80
17466,97.80
17467,97.80
17468,97.80
17469,97.80
17470,97.80
17471,97.80
17472,97.80
17473,97.80
17474,97.80
17475,97.80
17476,97.80
17477,97.80
17478,97.80
17479,97.80
17480,97.80
17481,97.80
17482,97.80
17483,97.80
17484,97.80
17485,97.80
17486,97.80
17487,97.80
17488,97.80
17489,97.80
17490,97.80
17491,97.80
17492,97.80
17493,97.80
17494,97.80
17495,97.80
17496,97.80
17497,97.80
17498,97.80
17499,97.80
17500,97.80
17501,97.80
17502,97.80
17503,97.80
17504,97.80
17505,97.80
17506,97.80
17507,97.80
17508,97.80
17509,97.80
17510,97.80
17511,97.80
17512,97.80
17513,97.80
17514,97.80
17515,97.80
17516,97.80
17517,97.80
17518,97.80
17519,97.80
17520,97.80
17521,97.80
17522,97.80
17523,97.80
17524,97.80
17525,97.80
17526,97.80
17527,97.80
17528,97.80
17529,97.80
17530,97.80
17531,97.80
17532,97.80
17533,97.80
17534,97.80
17535,97.80
17536,97.80
17537,97.80
17538,97.80
17539,97.80
17540,97.80
17541,97.80
17542,97.80
17543,97.80
17544,97.80
17545,97.80
17546,97.80
17547,97.80
17548,97.80
17549,97.80
17550,97.80
17551,97.80
17552,97.80
17553,97.80
17554,97.80
17555,97.80
17556,97.80
17557,97.80
17558,97.80
17559,97.80
17560,97.80
17561,97.80
17562,97.80
17563,97.80
17564,97.80
17565,97.80
17566,97.80
17567,97.80
17568,97.80
17569,97.80
17570,97.80
17571,97.80
17572,97.80
17573,97.80
17574,97.80
17575,97.80
17576,97.80
17577,97.80
17578,97.80
17579,97.88
17580,97.88
17581,97.88
17582,97.88
17583,97.88
17584,97.88
17585,97.88
17586,97.88
17587,97.88
17588,97.88
17589,97.88
17590,97.88
17591,97.88
17592,97.88
17593,97.88
17594,97.88
17595,97.88
17596,97.88
17597,97.88
17598,97.88
17599,97.88
17600,97.88
17601,97.88
17602,97.88
17603,97.88
17604,97.88
17605,97.88
17606,97.88
17607,97.88
17608,97.88
17609,97.88
17610,97.88
17611,97.88
17612,97.88
17613,97.88
17614,97.88
17615,97.88
17616,97.97
17617,97.97
17618,97.97
17619,97.97
17620,97.97
17621,97.97
17622,97.97
17623,97.97
17624,97.97
17625,97.97
17626,97.97
17627,97.97
17628,97.97
17629,97.97
17630,97.97
17631,97.97
17632,97.97
17633,97.97
17634,97.97
17635,97.97
17636,97.97
17637,97.97
17638,97.97
17639,97.97
17640,97.97
17641,97.97
17642,97.97
17643,97.97
17644,97.97
17645,97.97
17646,97.97
17647,97.97
17648,97.97
17649,97.97
17650,97.97
17651,97.97
17652,97.97
17653,97.97
17654,97.97
17655,97.97
17656,97.97
17657,97.97
17658,97.97
17659,97.97
17660,97.97
17661,97.97
17662,97.97
17663,97.97
17664,97.97
17665,97.97
17666,97.97
17667,97.97
17668,97.97
17669,97.97
17670,97.97
17671,97.97
17672,97.97
17673,97.97
17674,97.97
17675,97.97
17676,97.97
17677,97.97
17678,97.97
17679,97.97
17680,97.97
17681,97.97
17682,97.97
17683,97.97
17684,97.97
17685,97.97
17686,97.97
17687,97.97
17688,97.97
17689,97.97
17690,97.97
17691,97.97
17692,97.97
17693,97.97
17694,97.97
17695,97.97
17696,97.97
17697,97.97
17698,97.97
17699,97.97
17700,97.97
17701,97.97
17702,97.97
17703,97.97
17704,97.97
17705,97.97
17706,97.97
17707,97.97
17708,97.97
17709,97.97
17710,97.97
17711,97.97
17712,97.97
17713,97.97
17714,97.97
17715,97.97
17716,97.97
17717,97.97
17718,97.97
17719,97.97
17720,97.97
17721,97.97
17722,97.97
17723,97.97
17724,97.97
17725,97.97
17726,97.97
17727,97.97
17728,97.97
17729,97.97
17730,97.97
17731,97.97
17732,97.97
17733,97.97
17734,97.97
17735,97.97
17736,97.97
17737,97.97
17738,97.97
17739,97.97
17740,97.97
17741,97.97
17742,97.97
17743,97.97
17744,97.97
17745,97.97
17746,97.97
17747,97.97
17748,97.97
17749,97.97
17750,97.97
17751,97.97
17752,97.97
17753,97.97
17754,97.97
17755,97.97
17756,97.97
17757,97.97
17758,97.97
17759,97.97
17760,98.06
17761,98.06
17762,98.06
17763,98.06
17764,98.06
17765,98.06
17766,98.06
17767,98.06
17768,98.06
17769,98.06
17770,98.06
17771,98.06
17772,98.06
17773,98.06
17774,98.06
17775,98.06
17776,98.06
17777,98.06
17778,98.06
17779,98.06
17780,98.06
17781,98.06
17782,98.06
17783,98.06
17784,98.06
17785,98.06
17786,98.06
17787,98.06
17788,98.06
17789,98.06
17790,98.06
17791,98.06
17792,98.06
17793,98.06
17794,98.06
17795,98.06
17796,98.06
17797,98.06
17798,98.06
17799,98.06
17800,98.06
17801,98.06
17802,98.06
17803,98.06
17804,98.06
17805,98.06
17806,98.06
17807,98.06
17808,98.06
17809,98.06
17810,98.06
17811,98.06
17812,98.06
17813,98.06
17814,98.06
17815,98.06
17816,98.06
17817,98.06
17818,98.06
17819,98.06
17820,98.06
17821,98.06
17822,98.06
17823,98.06
17824,98.06
17825,98.06
17826,98.06
17827,98.06
17828,98.06
17829,98.06
17830,98.06
17831,98.06
17832,98.06
17833,98.06
17834,98.06
17835,98.06
17836,98.06
17837,98.06
17838,98.06
17839,98.06
17840,98.06
17841,98.06
17842,98.06
17843,98.06
17844,98.06
17845,98.06
17846,98.06
17847,98.06
17848,98.06
17849,98.06
17850,98.06
17851,98.06
17852,98.06
17853,98.06
17854,98.06
17855,98.06
17856,98.06
17857,98.06
17858,98.06
17859,98.06
17860,98.06
17861,98.06
17862,98.06
17863,98.06
17864,98.06
17865,98.06
17866,98.06
17867,98.06
17868,98.06
17869,98.06
17870,98.06
17871,98.06
17872,98.06
17873,98.06
17874,98.06
17875,98.06
17876,98.06
17877,98.06
17878,98.06
17879,98.06
17880,98.06
17881,98.06
17882,98.06
17883,98.06
17884,98.06
17885,98.06
17886,98.06
17887,98.06
17888,98.06
17889,98.06
17890,98.06
17891,98.06
17892,98.06
17893,98.06
17894,98.06
17895,98.06
17896,98.06
17897,98.06
17898,98.06
17899,98.06
17900,98.06
17901,98.06
17902,98.06
17903,98.06
17904,98.06
17905,98.06
17906,98.06
17907,98.06
17908,98.06
17909,98.06
17910,98.06
17911,98.06
17912,98.06
17913,98.06
17914,98.06
17915,98.06
17916,98.06
17917,98.06
17918,98.06
17919,98.06
17920,98.06
17921,98.06
17922,98.06
17923,98.06
17924,98.06
17925,98.06
17926,98.06
17927,98.06
17928,98.06
17929,98.06
17930,98.06
17931,98.06
17932,98.06
17933,98.06
17934,98.06
17935,98.06
17936,98.06
17937,98.06
17938,98.06
17939,98.06
17940,98.06
17941,98.06
17942,98.06
17943,98.06
17944,98.06
17945,98.06
17946,98.06
17947,98.06
17948,98.06
17949,98.06
17950,98.06
17951,98.06
17952,98.06
17953,98.06
17954,98.06
17955,98.06
17956,98.06
17957,98.06
17958,98.06
17959,98.06
17960,98.06
17961,98.06
17962,98.06
17963,98.06
17964,98.06
17965,98.06
17966,98.06
17967,98.06
17968,98.06
17969,98.06
17970,98.06
17971,98.06
17972,98.06
17973,98.06
17974,98.06
17975,98.06
17976,98.06
17977,98.06
17978,98.06
17979,98.06
17980,98.06
17981,98.06
17982,98.06
17983,98.06
17984,98.06
17985,98.06
17986,98.06
17987,98.06
17988,98.06
17989,98.06
17990,98.06
17991,98.06
17992,98.06
17993,98.06
17994,98.06
17995,98.06
17996,98.06
17997,98.06
17998,98.06
17999,98.06
18000,98.06
18001,98.06
18002,98.06
18003,98.06
18004,98.06
18005,98.06
18006,98.06
18007,98.06
18008,98.06
18009,98.06
18010,98.06
18011,98.06
18012,98.06
18013,98.06
18014,98.06
18015,98.06
18016,98.06
18017,98.06
18018,98.06
18019,98.06
18020,98.06
18021,98.06
18022,98.06
18023,98.06
18024,98.06
18025,98.06
18026,98.06
18027,98.06
18028,98.06
18029,98.06
18030,98.06
18031,98.06
18032,98.06
18033,98.06
18034,98.06
18035,98.06
18036,98.06
18037,98.06
18038,98.06
18039,98.06
18040,98.06
18041,98.06
18042,98.06
18043,98.06
18044,98.06
18045,98.06
18046,98.06
18047,98.06
18048,98.06
18049,98.06
18050,98.06
18051,98.06
18052,98.06
18053,98.06
18054,98.06
18055,98.06
18056,98.06
18057,98.06
18058,98.06
18059,98.06
18060,98.06
18061,98.06
18062,98.06
18063,98.06
18064,98.06
18065,98.06
18066,98.06
18067,98.06
18068,98.06
18069,98.06
18070,98.06
18071,98.06
18072,98.06
18073,98.06
18074,98.06
18075,98.06
18076,98.06
18077,98.06
18078,98.06
18079,98.06
18080,98.06
18081,98.06
18082,98.06
18083,98.06
18084,98.06
18085,98.06
18086,98.06
18087,98.06
18088,98.06
18089,98.06
18090,98.06
18091,98.06
18092,98.06
18093,98.06
18094,98.06
18095,98.06
18096,98.06
18097,98.06
18098,98.06
18099,98.06
18100,98.06
18101,98.06
18102,98.06
18103,98.06
18104,98.06
18105,98.06
18106,98.06
18107,98.06
18108,98.06
18109,98.06
18110,98.06
18111,98.06
18112,98.06
18113,98.06
18114,98.06
18115,98.06
18116,98.06
18117,98.06
18118,98.06
18119,98.06
18120,98.06
18121,98.06
18122,98.06
18123,98.06
18124,98.06
18125,98.06
18126,98.06
18127,98.06
18128,98.06
18129,98.06
18130,98.06
18131,98.06
18132,98.06
18133,98.06
18134,98.06
18135,98.06
18136,98.06
18137,98.06
18138,98.06
18139,98.06
18140,98.06
18141,98.06
18142,98.06
18143,98.06
18144,98.06
18145,98.06
18146,98.06
18147,98.06
18148,98.06
18149,98.06
18150,98.06
18151,98.06
18152,98.06
18153,98.06
18154,98.06
18155,98.06
18156,98.06
18157,98.06
18158,98.06
18159,98.06
18160,98.06
18161,98.06
18162,98.06
18163,98.06
18164,98.06
18165,98.06
18166,98.06
18167,98.06
18168,98.06
18169,98.06
18170,98.06
18171,98.06
18172,98.06
18173,98.06
18174,98.06
18175,98.06
18176,98.06
18177,98.06
18178,98.06
18179,98.06
18180,98.06
18181,98.06
18182,98.06
18183,98.06
18184,98.06
18185,98.06
18186,98.06
18187,98.06
18188,98.06
18189,98.06
18190,98.06
18191,98.06
18192,98.06
18193,98.06
18194,98.06
18195,98.06
18196,98.06
18197,98.06
18198,98.06
18199,98.06
18200,98.06
18201,98.06
18202,98.06
18203,98.06
18204,98.06
18205,98.06
18206,98.06
18207,98.06
18208,98.06
18209,98.06
18210,98.06
18211,98.06
18212,98.06
18213,98.06
18214,98.06
18215,98.06
18216,98.06
18217,98.06
18218,98.06
18219,98.06
18220,98.06
18221,98.06
18222,98.06
18223,98.06
18224,98.06
18225,98.06
18226,98.06
18227,98.06
18228,98.06
18229,98.06
18230,98.06
18231,98.06
18232,98.06
18233,98.06
18234,98.06
18235,98.06
18236,98.06
18237,98.06
18238,98.06
18239,98.06
18240,98.06
18241,98.06
18242,98.06
18243,98.06
18244,98.06
18245,98.06
18246,98.06
18247,98.06
18248,98.06
18249,98.06
18250,98.06
18251,98.06
18252,98.06
18253,98.06
18254,98.06
18255,98.06
18256,98.06
18257,98.06
18258,98.06
18259,98.06
18260,98.06
18261,98.06
18262,98.06
18263,98.06
18264,98.06
18265,98.06
18266,98.06
18267,98.06
18268,98.06
18269,98.06
18270,98.06
18271,98.06
18272,98.06
18273,98.06
18274,98.06
18275,98.06
18276,98.06
18277,98.06
18278,98.06
18279,98.06
